trial_id,family_id,variant_name,variant_order_source,slot_A_profile,slot_B_profile,source_origin,source_split,source_trial_id,source_config_id,source_labelA,P_E,P_A,P_S,P_D,Q_E,Q_A,Q_S,Q_D,order_id_A,order_A,order_id_B,order_B,source_order_id_A,source_order_A,source_order_id_B,source_order_B,source_paraphrase_id,paraphrase_id,seed,variant_delta_E,variant_delta_A,variant_delta_S,variant_delta_D,source_delta_E,source_delta_A,source_delta_S,source_delta_D,delta_base_E,delta_base_A,delta_base_S,delta_base_D,labelA
train_0233__q_at_oa_vs_p_at_oa,train_0233,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00772,B3-0282,B,Medium,High,High,Low,High,High,Low,Low,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,1,0,716063799,1,0,-2,0,1,0,-2,0,1,0,-2,0,B
train_0233__p_at_ob_vs_q_at_ob,train_0233,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00772,B3-0282,B,Medium,High,High,Low,High,High,Low,Low,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,1,S>E>A>D,1,0,716063799,-1,0,2,0,1,0,-2,0,-1,0,2,0,A
train_0233__q_at_ob_vs_p_at_ob,train_0233,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00772,B3-0282,B,Medium,High,High,Low,High,High,Low,Low,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,1,S>E>A>D,1,0,716063799,1,0,-2,0,1,0,-2,0,1,0,-2,0,B
train_0234__p_at_oa_vs_q_at_oa,train_0234,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00774,B3-0283,B,Low,Low,Low,Medium,Low,High,Low,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,2,0,373122164,0,-2,0,1,0,2,0,-1,0,-2,0,1,A
train_0234__q_at_oa_vs_p_at_oa,train_0234,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00774,B3-0283,B,Low,Low,Low,Medium,Low,High,Low,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,2,0,373122164,0,2,0,-1,0,2,0,-1,0,2,0,-1,B
train_0234__p_at_ob_vs_q_at_ob,train_0234,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00774,B3-0283,B,Low,Low,Low,Medium,Low,High,Low,Low,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,E>S>D>A,2,0,373122164,0,-2,0,1,0,2,0,-1,0,-2,0,1,A
train_0234__q_at_ob_vs_p_at_ob,train_0234,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00774,B3-0283,B,Low,Low,Low,Medium,Low,High,Low,Low,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,E>S>D>A,2,0,373122164,0,2,0,-1,0,2,0,-1,0,2,0,-1,B
train_0235__p_at_oa_vs_q_at_oa,train_0235,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00777,B3-0285,A,Low,High,Medium,Medium,Medium,Low,Medium,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,2,A>D>E>S,2,0,1951534192,-1,2,0,1,-1,2,0,1,-1,2,0,1,A
train_0235__q_at_oa_vs_p_at_oa,train_0235,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00777,B3-0285,A,Low,High,Medium,Medium,Medium,Low,Medium,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,2,A>D>E>S,2,0,1951534192,1,-2,0,-1,-1,2,0,1,1,-2,0,-1,B
train_0235__p_at_ob_vs_q_at_ob,train_0235,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00777,B3-0285,A,Low,High,Medium,Medium,Medium,Low,Medium,Low,2,A>D>E>S,2,A>D>E>S,0,E>S>D>A,2,A>D>E>S,2,0,1951534192,-1,2,0,1,-1,2,0,1,-1,2,0,1,A
train_0235__q_at_ob_vs_p_at_ob,train_0235,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00777,B3-0285,A,Low,High,Medium,Medium,Medium,Low,Medium,Low,2,A>D>E>S,2,A>D>E>S,0,E>S>D>A,2,A>D>E>S,2,0,1951534192,1,-2,0,-1,-1,2,0,1,1,-2,0,-1,B
train_0236__p_at_oa_vs_q_at_oa,train_0236,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00779,B3-0286,A,Low,High,Medium,Medium,Medium,Low,High,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,2,0,1283188685,-1,2,-1,1,-1,2,-1,1,-1,2,-1,1,A
train_0236__q_at_oa_vs_p_at_oa,train_0236,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00779,B3-0286,A,Low,High,Medium,Medium,Medium,Low,High,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,2,0,1283188685,1,-2,1,-1,-1,2,-1,1,1,-2,1,-1,B
train_0236__p_at_ob_vs_q_at_ob,train_0236,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00779,B3-0286,A,Low,High,Medium,Medium,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,0,E>S>D>A,2,0,1283188685,-1,2,-1,1,-1,2,-1,1,-1,2,-1,1,A
train_0236__q_at_ob_vs_p_at_ob,train_0236,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00779,B3-0286,A,Low,High,Medium,Medium,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,0,E>S>D>A,2,0,1283188685,1,-2,1,-1,-1,2,-1,1,1,-2,1,-1,B
train_0237__p_at_oa_vs_q_at_oa,train_0237,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00780,B3-0286,B,Low,High,Medium,Medium,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,2,0,495568881,-1,2,-1,1,1,-2,1,-1,-1,2,-1,1,A
train_0237__q_at_oa_vs_p_at_oa,train_0237,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00780,B3-0286,B,Low,High,Medium,Medium,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,2,0,495568881,1,-2,1,-1,1,-2,1,-1,1,-2,1,-1,B
train_0237__p_at_ob_vs_q_at_ob,train_0237,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00780,B3-0286,B,Low,High,Medium,Medium,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,2,0,495568881,-1,2,-1,1,1,-2,1,-1,-1,2,-1,1,A
train_0237__q_at_ob_vs_p_at_ob,train_0237,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00780,B3-0286,B,Low,High,Medium,Medium,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,2,0,495568881,1,-2,1,-1,1,-2,1,-1,1,-2,1,-1,B
train_0238__p_at_oa_vs_q_at_oa,train_0238,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00787,B3-0290,A,Low,High,Medium,High,High,Medium,Low,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,0,0,107966320,-2,1,1,1,-2,1,1,1,-2,1,1,1,A
train_0238__q_at_oa_vs_p_at_oa,train_0238,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00787,B3-0290,A,Low,High,Medium,High,High,Medium,Low,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,0,0,107966320,2,-1,-1,-1,-2,1,1,1,2,-1,-1,-1,B
train_0238__p_at_ob_vs_q_at_ob,train_0238,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00787,B3-0290,A,Low,High,Medium,High,High,Medium,Low,Medium,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,3,D>A>S>E,0,0,107966320,-2,1,1,1,-2,1,1,1,-2,1,1,1,A
train_0238__q_at_ob_vs_p_at_ob,train_0238,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00787,B3-0290,A,Low,High,Medium,High,High,Medium,Low,Medium,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,3,D>A>S>E,0,0,107966320,2,-1,-1,-1,-2,1,1,1,2,-1,-1,-1,B
train_0239__p_at_oa_vs_q_at_oa,train_0239,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00789,B3-0291,A,High,Low,Medium,Low,High,High,Low,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,0,3165806457,0,-2,1,-1,0,-2,1,-1,0,-2,1,-1,A
train_0239__q_at_oa_vs_p_at_oa,train_0239,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00789,B3-0291,A,High,Low,Medium,Low,High,High,Low,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,0,3165806457,0,2,-1,1,0,-2,1,-1,0,2,-1,1,B
train_0239__p_at_ob_vs_q_at_ob,train_0239,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00789,B3-0291,A,High,Low,Medium,Low,High,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,3,D>A>S>E,0,0,3165806457,0,-2,1,-1,0,-2,1,-1,0,-2,1,-1,A
train_0239__q_at_ob_vs_p_at_ob,train_0239,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00789,B3-0291,A,High,Low,Medium,Low,High,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,3,D>A>S>E,0,0,3165806457,0,2,-1,1,0,-2,1,-1,0,2,-1,1,B
train_0240__p_at_oa_vs_q_at_oa,train_0240,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00791,B3-0292,A,Medium,High,Medium,High,High,Low,Medium,High,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,2,0,2863155782,-1,2,0,0,-1,2,0,0,-1,2,0,0,A
train_0240__q_at_oa_vs_p_at_oa,train_0240,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00791,B3-0292,A,Medium,High,Medium,High,High,Low,Medium,High,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,2,0,2863155782,1,-2,0,0,-1,2,0,0,1,-2,0,0,B
train_0240__p_at_ob_vs_q_at_ob,train_0240,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00791,B3-0292,A,Medium,High,Medium,High,High,Low,Medium,High,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,2,0,2863155782,-1,2,0,0,-1,2,0,0,-1,2,0,0,A
train_0240__q_at_ob_vs_p_at_ob,train_0240,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00791,B3-0292,A,Medium,High,Medium,High,High,Low,Medium,High,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,2,0,2863155782,1,-2,0,0,-1,2,0,0,1,-2,0,0,B
train_0241__p_at_oa_vs_q_at_oa,train_0241,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00794,B3-0293,B,Low,Medium,Medium,Medium,High,Low,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,0,2838202216,-2,1,1,-1,2,-1,-1,1,-2,1,1,-1,A
train_0241__q_at_oa_vs_p_at_oa,train_0241,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00794,B3-0293,B,Low,Medium,Medium,Medium,High,Low,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,0,2838202216,2,-1,-1,1,2,-1,-1,1,2,-1,-1,1,B
train_0241__p_at_ob_vs_q_at_ob,train_0241,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00794,B3-0293,B,Low,Medium,Medium,Medium,High,Low,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,0,2838202216,-2,1,1,-1,2,-1,-1,1,-2,1,1,-1,A
train_0241__q_at_ob_vs_p_at_ob,train_0241,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00794,B3-0293,B,Low,Medium,Medium,Medium,High,Low,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,0,2838202216,2,-1,-1,1,2,-1,-1,1,2,-1,-1,1,B
train_0242__p_at_oa_vs_q_at_oa,train_0242,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00795,B3-0294,A,Low,High,Low,Medium,Medium,Low,Medium,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,1,0,4046505333,-1,2,-1,0,-1,2,-1,0,-1,2,-1,0,A
train_0242__q_at_oa_vs_p_at_oa,train_0242,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00795,B3-0294,A,Low,High,Low,Medium,Medium,Low,Medium,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,1,0,4046505333,1,-2,1,0,-1,2,-1,0,1,-2,1,0,B
train_0242__p_at_ob_vs_q_at_ob,train_0242,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00795,B3-0294,A,Low,High,Low,Medium,Medium,Low,Medium,Medium,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,1,0,4046505333,-1,2,-1,0,-1,2,-1,0,-1,2,-1,0,A
train_0242__q_at_ob_vs_p_at_ob,train_0242,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00795,B3-0294,A,Low,High,Low,Medium,Medium,Low,Medium,Medium,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,1,0,4046505333,1,-2,1,0,-1,2,-1,0,1,-2,1,0,B
train_0243__p_at_oa_vs_q_at_oa,train_0243,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00799,B3-0296,A,Low,High,Medium,Medium,High,Low,High,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,0,3309171630,-2,2,-1,0,-2,2,-1,0,-2,2,-1,0,A
train_0243__q_at_oa_vs_p_at_oa,train_0243,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00799,B3-0296,A,Low,High,Medium,Medium,High,Low,High,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,0,3309171630,2,-2,1,0,-2,2,-1,0,2,-2,1,0,B
train_0243__p_at_ob_vs_q_at_ob,train_0243,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00799,B3-0296,A,Low,High,Medium,Medium,High,Low,High,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,0,3309171630,-2,2,-1,0,-2,2,-1,0,-2,2,-1,0,A
train_0243__q_at_ob_vs_p_at_ob,train_0243,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00799,B3-0296,A,Low,High,Medium,Medium,High,Low,High,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,0,3309171630,2,-2,1,0,-2,2,-1,0,2,-2,1,0,B
train_0244__p_at_oa_vs_q_at_oa,train_0244,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00800,B3-0296,B,Low,High,Medium,Medium,High,Low,High,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,0,0,1338786391,-2,2,-1,0,2,-2,1,0,-2,2,-1,0,A
train_0244__q_at_oa_vs_p_at_oa,train_0244,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00800,B3-0296,B,Low,High,Medium,Medium,High,Low,High,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,0,0,1338786391,2,-2,1,0,2,-2,1,0,2,-2,1,0,B
train_0244__p_at_ob_vs_q_at_ob,train_0244,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00800,B3-0296,B,Low,High,Medium,Medium,High,Low,High,Medium,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,1,S>E>A>D,0,0,1338786391,-2,2,-1,0,2,-2,1,0,-2,2,-1,0,A
train_0244__q_at_ob_vs_p_at_ob,train_0244,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00800,B3-0296,B,Low,High,Medium,Medium,High,Low,High,Medium,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,1,S>E>A>D,0,0,1338786391,2,-2,1,0,2,-2,1,0,2,-2,1,0,B
train_0245__p_at_oa_vs_q_at_oa,train_0245,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00803,B3-0298,A,Low,Medium,Medium,High,Medium,High,Low,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,0,759136079,-1,-1,1,2,-1,-1,1,2,-1,-1,1,2,A
train_0245__q_at_oa_vs_p_at_oa,train_0245,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00803,B3-0298,A,Low,Medium,Medium,High,Medium,High,Low,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,0,759136079,1,1,-1,-2,-1,-1,1,2,1,1,-1,-2,B
train_0245__p_at_ob_vs_q_at_ob,train_0245,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00803,B3-0298,A,Low,Medium,Medium,High,Medium,High,Low,Low,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,3,D>A>S>E,0,0,759136079,-1,-1,1,2,-1,-1,1,2,-1,-1,1,2,A
train_0245__q_at_ob_vs_p_at_ob,train_0245,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00803,B3-0298,A,Low,Medium,Medium,High,Medium,High,Low,Low,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,3,D>A>S>E,0,0,759136079,1,1,-1,-2,-1,-1,1,2,1,1,-1,-2,B
train_0246__p_at_oa_vs_q_at_oa,train_0246,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00804,B3-0298,B,Low,Medium,Medium,High,Medium,High,Low,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,1,0,1266332145,-1,-1,1,2,1,1,-1,-2,-1,-1,1,2,A
train_0246__q_at_oa_vs_p_at_oa,train_0246,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00804,B3-0298,B,Low,Medium,Medium,High,Medium,High,Low,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,1,0,1266332145,1,1,-1,-2,1,1,-1,-2,1,1,-1,-2,B
train_0246__p_at_ob_vs_q_at_ob,train_0246,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00804,B3-0298,B,Low,Medium,Medium,High,Medium,High,Low,Low,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,1,0,1266332145,-1,-1,1,2,1,1,-1,-2,-1,-1,1,2,A
train_0246__q_at_ob_vs_p_at_ob,train_0246,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00804,B3-0298,B,Low,Medium,Medium,High,Medium,High,Low,Low,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,1,0,1266332145,1,1,-1,-2,1,1,-1,-2,1,1,-1,-2,B
train_0247__p_at_oa_vs_q_at_oa,train_0247,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00805,B3-0299,A,Low,Medium,High,Medium,High,High,Low,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,2,0,983495784,-2,-1,2,1,-2,-1,2,1,-2,-1,2,1,A
train_0247__q_at_oa_vs_p_at_oa,train_0247,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00805,B3-0299,A,Low,Medium,High,Medium,High,High,Low,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,2,0,983495784,2,1,-2,-1,-2,-1,2,1,2,1,-2,-1,B
train_0247__p_at_ob_vs_q_at_ob,train_0247,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00805,B3-0299,A,Low,Medium,High,Medium,High,High,Low,Low,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,A>D>E>S,2,0,983495784,-2,-1,2,1,-2,-1,2,1,-2,-1,2,1,A
train_0247__q_at_ob_vs_p_at_ob,train_0247,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00805,B3-0299,A,Low,Medium,High,Medium,High,High,Low,Low,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,A>D>E>S,2,0,983495784,2,1,-2,-1,-2,-1,2,1,2,1,-2,-1,B
train_0248__p_at_oa_vs_q_at_oa,train_0248,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00807,B3-0300,A,Low,Medium,Low,High,Low,Medium,High,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,0,0,3709684141,0,0,-2,1,0,0,-2,1,0,0,-2,1,A
train_0248__q_at_oa_vs_p_at_oa,train_0248,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00807,B3-0300,A,Low,Medium,Low,High,Low,Medium,High,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,0,0,3709684141,0,0,2,-1,0,0,-2,1,0,0,2,-1,B
train_0248__p_at_ob_vs_q_at_ob,train_0248,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00807,B3-0300,A,Low,Medium,Low,High,Low,Medium,High,Medium,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,0,0,3709684141,0,0,-2,1,0,0,-2,1,0,0,-2,1,A
train_0248__q_at_ob_vs_p_at_ob,train_0248,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00807,B3-0300,A,Low,Medium,Low,High,Low,Medium,High,Medium,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,0,0,3709684141,0,0,2,-1,0,0,-2,1,0,0,2,-1,B
train_0249__p_at_oa_vs_q_at_oa,train_0249,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00810,B3-0301,B,Medium,Low,High,High,Medium,High,Low,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,2814679829,0,-2,2,2,0,2,-2,-2,0,-2,2,2,A
train_0249__q_at_oa_vs_p_at_oa,train_0249,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00810,B3-0301,B,Medium,Low,High,High,Medium,High,Low,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,2814679829,0,2,-2,-2,0,2,-2,-2,0,2,-2,-2,B
train_0249__p_at_ob_vs_q_at_ob,train_0249,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00810,B3-0301,B,Medium,Low,High,High,Medium,High,Low,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,2814679829,0,-2,2,2,0,2,-2,-2,0,-2,2,2,A
train_0249__q_at_ob_vs_p_at_ob,train_0249,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00810,B3-0301,B,Medium,Low,High,High,Medium,High,Low,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,2814679829,0,2,-2,-2,0,2,-2,-2,0,2,-2,-2,B
train_0250__p_at_oa_vs_q_at_oa,train_0250,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00814,B3-0303,B,Medium,Low,Low,High,High,Low,Low,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,2,0,2966582801,-1,0,0,2,1,0,0,-2,-1,0,0,2,A
train_0250__q_at_oa_vs_p_at_oa,train_0250,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00814,B3-0303,B,Medium,Low,Low,High,High,Low,Low,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,2,0,2966582801,1,0,0,-2,1,0,0,-2,1,0,0,-2,B
train_0250__p_at_ob_vs_q_at_ob,train_0250,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00814,B3-0303,B,Medium,Low,Low,High,High,Low,Low,Low,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,2,0,2966582801,-1,0,0,2,1,0,0,-2,-1,0,0,2,A
train_0250__q_at_ob_vs_p_at_ob,train_0250,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00814,B3-0303,B,Medium,Low,Low,High,High,Low,Low,Low,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,2,0,2966582801,1,0,0,-2,1,0,0,-2,1,0,0,-2,B
train_0251__p_at_oa_vs_q_at_oa,train_0251,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00815,B3-0304,A,Medium,Low,High,High,High,Low,Low,High,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,0,825809026,-1,0,2,0,-1,0,2,0,-1,0,2,0,A
train_0251__q_at_oa_vs_p_at_oa,train_0251,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00815,B3-0304,A,Medium,Low,High,High,High,Low,Low,High,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,0,825809026,1,0,-2,0,-1,0,2,0,1,0,-2,0,B
train_0251__p_at_ob_vs_q_at_ob,train_0251,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00815,B3-0304,A,Medium,Low,High,High,High,Low,Low,High,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,0,825809026,-1,0,2,0,-1,0,2,0,-1,0,2,0,A
train_0251__q_at_ob_vs_p_at_ob,train_0251,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00815,B3-0304,A,Medium,Low,High,High,High,Low,Low,High,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,0,825809026,1,0,-2,0,-1,0,2,0,1,0,-2,0,B
train_0252__p_at_oa_vs_q_at_oa,train_0252,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00816,B3-0304,B,Medium,Low,High,High,High,Low,Low,High,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,1,0,2359205113,-1,0,2,0,1,0,-2,0,-1,0,2,0,A
train_0252__q_at_oa_vs_p_at_oa,train_0252,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00816,B3-0304,B,Medium,Low,High,High,High,Low,Low,High,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,1,0,2359205113,1,0,-2,0,1,0,-2,0,1,0,-2,0,B
train_0252__p_at_ob_vs_q_at_ob,train_0252,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00816,B3-0304,B,Medium,Low,High,High,High,Low,Low,High,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,1,0,2359205113,-1,0,2,0,1,0,-2,0,-1,0,2,0,A
